state,municipality,district,subdistrict,id
RS,Santa Maria,Boca do Monte,,43169071500
RS,Santa Maria,Pains,,43169072000
RS,Santa Maria,Palma,,43169072300
RS,Santa Maria,Passo do Verde,,43169073300
RS,Santa Maria,Santa Flora,,43169073500
RS,Santa Maria,Santo Antão,,43169073800
RS,Santa Maria,São Valentim,,43169075000
RS,Santa Maria do Herval,Santa Maria do Herval,,43169560500
RS,Santa Margarida do Sul,Santa Margarida do Sul,,43169720500
RS,Santa Margarida do Sul,Bolso,,43169721000
RS,Santa Margarida do Sul,Cambaizinho,,43169721500
RS,Santa Margarida do Sul,Canas,,43169722000
RS,Santa Margarida do Sul,Serrinha,,43169723000
RS,Santana da Boa Vista,Santana da Boa Vista,,43170040500
RS,Sant'Ana do Livramento,Sant'Ana do Livramento,,43171030500
RS,Sant'Ana do Livramento,Cati,,43171030600
RS,Sant'Ana do Livramento,Espinilho,,43171030700
RS,Sant'Ana do Livramento,Ibicuí,,43171030800
RS,Sant'Ana do Livramento,Pampeiro,,43171031000
RS,Sant'Ana do Livramento,São Diogo,,43171032000
RS,Sant'Ana do Livramento,Upamaroti,,43171032500
RS,Santa Rosa,Santa Rosa,,43172020500
RS,Santa Rosa,Sete de Setembro,,43172021000
RS,Santa Tereza,Santa Tereza,,43172510500
RS,Santa Vitória do Palmar,Santa Vitória do Palmar,,43173010500
RS,Santa Vitória do Palmar,Arvore Só,,43173010700
RS,Santa Vitória do Palmar,Atlântico,,43173010900
RS,Santa Vitória do Palmar,Curral Alto,,43173011500
RS,Santa Vitória do Palmar,Mirim,,43173012000
RS,Santa Vitória do Palmar,Taim,,43173013000
RS,Santiago,Santiago,,43174000500
RS,Santiago,Ernesto Alves,,43174001500
RS,Santiago,Florida,,43174002000
RS,Santiago,Tupantuba,,43174003000
RS,Santo Ângelo,Santo Ângelo,Uplans 1,43175090501
RS,Santo Ângelo,Santo Ângelo,Uplans 2,43175090502
RS,Santo Ângelo,Santo Ângelo,Uplans 3,43175090503
RS,Santo Ângelo,Santo Ângelo,Uplans 4,43175090504
RS,Santo Ângelo,Santo Ângelo,Uplans 5,43175090505
RS,Santo Ângelo,Santo Ângelo,Uplans 6,43175090506
RS,Santo Ângelo,Santo Ângelo,Uplans 7,43175090507
RS,Santo Ângelo,Santo Ângelo,Uplans 8,43175090508
RS,Santo Ângelo,Santo Ângelo,Uplans 9,43175090509
RS,Santo Ângelo,Santo Ângelo,Uplans 10,43175090510
RS,Santo Ângelo,Santo Ângelo,Uplans 11,43175090511
RS,Santo Ângelo,Santo Ângelo,Uplans 12,43175090512
RS,Santo Ângelo,Santo Ângelo,Uplans 13,43175090513
RS,Santo Ângelo,Santo Ângelo,Uplans 14,43175090514
RS,Santo Ângelo,Santo Ângelo,Uplans 15,43175090515
RS,Santo Ângelo,Santo Ângelo,Uplans 16,43175090516
RS,Santo Ângelo,Santo Ângelo,Uplans 17,43175090517
RS,Santo Ângelo,Santo Ângelo,Uplans 18,43175090518
RS,Santo Ângelo,Atafona,,43175090700
RS,Santo Ângelo,Buriti,,43175091000
RS,Santo Ângelo,Colônia Municipal,,43175092000
RS,Santo Ângelo,Comandaí,,43175092500
RS,Santo Ângelo,Cristo Rei,,43175093300
RS,Santo Ângelo,Lajeado Cerne,,43175094100
RS,Santo Ângelo,Restinga Seca,,43175094200
RS,Santo Ângelo,Rincão dos Mendes,,43175094300
RS,Santo Ângelo,Rincão dos Meotti,,43175094600
RS,Santo Ângelo,Rincão dos Roratos,,43175094700
RS,Santo Ângelo,Ressaca Buriti,,43175094800
RS,Santo Ângelo,Sossego,,43175095500
RS,Santo Ângelo,União,,43175096000
RS,Santo Ângelo,Lajeado Micuim,,43175097000
RS,Santo Antônio do Palma,Santo Antônio do Palma,,43175580500
RS,Santo Antônio do Palma,Montes Carpatos,,43175582000
RS,Santo Antônio do Palma,Santa Terezinha,,43175582500
RS,Santo Antônio do Palma,São José,,43175583000
RS,Santo Antônio da Patrulha,Santo Antônio da Patrulha,,43176080500
RS,Santo Antônio da Patrulha,Catanduva Grande,,43176081100
RS,Santo Antônio da Patrulha,Chicolomã,,43176081200
RS,Santo Antônio da Patrulha,Evaristo,,43176081600
RS,Santo Antônio da Patrulha,Miraguaia,,43176082000
RS,Santo Antônio da Patrulha,Pinheirinhos,,43176083000
RS,Santo Antônio das Missões,Santo Antônio das Missões,,43177070500
RS,Santo Antônio das Missões,São José,,43177071000
RS,Santo Antônio do Planalto,Santo Antônio do Planalto,,43177560500
RS,Santo Antônio do Planalto,Rincão Doce,,43177562000
RS,Santo Augusto,Santo Augusto,,43178060500
RS,Santo Augusto,Nossa Senhora de Fátima,,43178060900
RS,Santo Augusto,Pedro Paiva,,43178061000
RS,Santo Augusto,Rincão dos Paivas,,43178061300
RS,Santo Augusto,Santo Antônio,,43178061500
RS,Santo Cristo,Santo Cristo,,43179050500
RS,Santo Cristo,Sírio,,43179051000
RS,Santo Cristo,Vila Bom Princípio Baixo,,43179051200
RS,Santo Cristo,Vila Laranjeira,,43179051500
RS,Santo Expedito do Sul,Santo Expedito do Sul,,43179540500
RS,São Borja,São Borja,,43180020500
RS,São Borja,Nhú-Porã,,43180022500
RS,São Borja,Samburá,,43180023500
RS,São Borja,Sarandi,,43180024000
RS,São Domingos do Sul,São Domingos do Sul,,43180510500
RS,São Domingos do Sul,Santa Gema,,43180511500
RS,São Francisco de Assis,São Francisco de Assis,,43181010500
RS,São Francisco de Assis,Beluno,,43181011000
RS,São Francisco de Assis,Boa Vista,,43181011800
RS,São Francisco de Assis,Toroquá,,43181012000
RS,São Francisco de Paula,São Francisco de Paula,,43182000500
RS,São Francisco de Paula,Cazuza Ferreira,,43182001000
RS,São Francisco de Paula,Eletra,,43182002000
RS,São Francisco de Paula,Juá,,43182003000
RS,São Francisco de Paula,Lajeado Grande,,43182003500
RS,São Francisco de Paula,Rincão dos Kroeff,,43182004000
RS,São Francisco de Paula,Tainhas,,43182004500
RS,São Gabriel,São Gabriel,,43183090500
RS,São Gabriel,Azevedo Sodré,,43183091000
RS,São Gabriel,Batovi,,43183091100
RS,São Gabriel,Catuçaba,,43183091200
RS,São Gabriel,Cerro do Ouro,,43183091300
RS,São Gabriel,Suspiro,,43183091500
RS,São Gabriel,Tiaraju,,43183092000
RS,São Gabriel,Vacacaí,,43183092500
RS,São Jerônimo,São Jerônimo,,43184080500
RS,São Jerônimo,Gramal,,43184081700
RS,São Jerônimo,Morrinhos,,43184082000
RS,São Jerônimo,Quitéria,,43184082500
RS,São João da Urtiga,São João da Urtiga,,43184240500
RS,São João do Polêsine,São João do Polêsine,,43184320500
RS,São João do Polêsine,Recanto Maestro,,43184322500
RS,São João do Polêsine,Vale Vêneto,,43184323000
RS,São Jorge,São Jorge,,43184400500
RS,São José das Missões,São José das Missões,,43184570500
RS,São José do Herval,São José do Herval,,43184650500
RS,São José do Hortêncio,São José do Hortêncio,,43184810500
RS,São José do Inhacorá,São José do Inhacorá,,43184990500
RS,São José do Norte,São José do Norte,Núcleo Cidade Baixa,43185070501
RS,São José do Norte,São José do Norte,Núcleo São José do Norte-Sul,43185070502
RS,São José do Norte,São José do Norte,Núcleo São José do Norte-Norte,43185070503
RS,São José do Norte,São José do Norte,Núcleo Centro Histórico,43185070504
RS,São José do Norte,São José do Norte,Núcleo Barra-Molhe Leste,43185070505
RS,São José do Norte,São José do Norte,Núcleo Zona Rural,43185070506
RS,São José do Norte,Bojuru,Núcleo do Segundo Distrito,43185071001
RS,São José do Norte,Estreito,Núcleo do Terceiro Distrito,43185071501
RS,São José do Ouro,São José do Ouro,,43186060500
RS,São José do Ouro,Brugnarotto,,43186060900
RS,São José do Ouro,Cerro Azul,,43186061100
RS,São José do Ouro,Jardim Alegre,,43186061400
RS,São José do Ouro,Marmeleiro,,43186061700
RS,São José do Ouro,São Miguel,,43186061900
RS,São José do Ouro,São Pedro do Iraxim,,43186062000
RS,São José do Ouro,Tanque,,43186062500
RS,São José do Ouro,Vila Souza,,43186063200
RS,São José do Sul,São José do Sul,,43186140500
RS,São José dos Ausentes,São José dos Ausentes,,43186220500
RS,São José dos Ausentes,Faxinal Preto,,43186221000
RS,São José dos Ausentes,São Gonçalo,,43186221500
RS,São José dos Ausentes,Silveira,,43186222000
RS,São José dos Ausentes,Várzea,,43186222500
RS,São Leopoldo,São Leopoldo,,43187050500
RS,São Lourenço do Sul,São Lourenço do Sul,,43188040500
RS,São Lourenço do Sul,Boa Vista,,43188040800
RS,São Lourenço do Sul,Boqueirão,,43188041000
RS,São Lourenço do Sul,Esperança,,43188041500
RS,São Lourenço do Sul,Faxinal,,43188042000
RS,São Lourenço do Sul,Harmonia,,43188042500
RS,São Lourenço do Sul,Prado Novo,,43188043500
RS,São Lourenço do Sul,Taquaral,,43188044000
RS,São Luiz Gonzaga,São Luiz Gonzaga,,43189030500
RS,São Luiz Gonzaga,Afonso Rodrigues,,43189031000
RS,São Luiz Gonzaga,Capela São Paulo,,43189031400
RS,São Luiz Gonzaga,Rincão de São Pedro,,43189032000
RS,São Luiz Gonzaga,Rincão dos Pintos,,43189032300
RS,São Luiz Gonzaga,Santa Inês,,43189033000
RS,São Luiz Gonzaga,São Lourenço das Missões,,43189033500
RS,São Marcos,São Marcos,,43190000500
RS,São Marcos,Pedras Brancas,,43190002000
RS,São Martinho,São Martinho,,43191090500
RS,São Martinho da Serra,São Martinho da Serra,,43191250500
RS,São Miguel das Missões,São Miguel das Missões,,43191580500
RS,São Miguel das Missões,Campestre,,43191581000
RS,São Miguel das Missões,Coimbra,,43191581500
RS,São Miguel das Missões,Mato Grande,,43191582000
RS,São Miguel das Missões,Rincão dos Moraes,,43191582700
RS,São Miguel das Missões,São João das Missões,,43191583000
RS,São Miguel das Missões,São José,,43191583500
RS,São Nicolau,São Nicolau,,43192080500
RS,São Nicolau,Santo Isidro,,43192082000
RS,São Paulo das Missões,São Paulo das Missões,,43193070500
RS,São Paulo das Missões,Pinheiro Machado,,43193071000
RS,São Pedro da Serra,São Pedro da Serra,,43193560500
RS,São Pedro das Missões,São Pedro das Missões,,43193640500
RS,São Pedro do Butiá,São Pedro do Butiá,,43193720500
RS,São Pedro do Butiá,Butiá Inferior,,43193721000
RS,São Pedro do Sul,São Pedro do Sul,,43194060500
RS,São Pedro do Sul,Cerro Claro,,43194061000
RS,São Pedro do Sul,Guassupi,,43194061500
RS,São Pedro do Sul,Xiniquá,,43194064500
RS,São Sebastião do Caí,São Sebastião do Caí,,43195050500
RS,São Sepé,São Sepé,,43196040500
RS,São Sepé,Cerrito do Ouro,,43196042000
RS,São Sepé,Jazidas,,43196042500
RS,São Sepé,Tupanci,,43196042800
RS,São Sepé,Vila Block,,43196043000
RS,São Valentim,São Valentim,,43197030500
RS,São Valentim do Sul,São Valentim do Sul,,43197110500
RS,São Valentim do Sul,Fazenda Fialho,,43197111000
RS,São Valentim do Sul,Santa Bárbara,,43197112000
RS,São Valério do Sul,São Valério do Sul,,43197370500
RS,São Vendelino,São Vendelino,,43197520500
RS,São Vicente do Sul,São Vicente do Sul,,43198020500
RS,São Vicente do Sul,Cavajuretã,,43198021000
RS,São Vicente do Sul,Loreto,,43198021500
RS,Sapiranga,Sapiranga,,43199010500
RS,Sapiranga,Picada São Jacob,,43199012500
RS,Sapucaia do Sul,Sapucaia do Sul,,43200080500
RS,Sarandi,Sarandi,,43201070500
RS,Sarandi,Atiaçu,,43201071000
RS,Sarandi,Barreirinho,,43201072000
RS,Sarandi,Novo Sarandi,,43201073000
RS,Seberi,Seberi,,43202060500
RS,Seberi,Barrinha,,43202061000
RS,Seberi,Lajeado Bonito,,43202061500
RS,Sede Nova,Sede Nova,,43202300500
RS,Sede Nova,Monte Belo,,43202302000
RS,Segredo,Segredo,,43202630500
RS,Segredo,Bela Vista,,43202631000
RS,Segredo,Serrinha Velha,,43202631800
RS,Segredo,Tamanduá,,43202632000
RS,Selbach,Selbach,,43203050500
RS,Selbach,Arroio Grande,,43203051000
RS,Selbach,Floresta,,43203052000
RS,Senador Salgado Filho,Senador Salgado Filho,,43203210500
RS,Senador Salgado Filho,Esquina Ipiranga,,43203211000
RS,Senador Salgado Filho,Giruazinho,,43203211200
RS,Senador Salgado Filho,Vila Oito de Agosto,,43203211500
RS,Sentinela do Sul,Sentinela do Sul,,43203540500
RS,Serafina Corrêa,Serafina Corrêa,,43204040500
RS,Serafina Corrêa,Silva Jardim,,43204041500
RS,Sério,Sério,,43204530500
RS,Sertão,Sertão,,43205030500
RS,Sertão,Engenheiro Luiz Englert,,43205031000
RS,Sertão Santana,Sertão Santana,,43205520500
RS,Sete de Setembro,Sete de Setembro,,43205780500
RS,Severiano de Almeida,Severiano de Almeida,,43206020500
RS,Severiano de Almeida,Mirim,,43206021000
RS,Silveira Martins,Silveira Martins,,43206510500
RS,Sinimbu,Sinimbu,,43206770500
RS,Sobradinho,Sobradinho,,43207010500
RS,Soledade,Soledade,,43208000500
RS,Soledade,Bugre,,43208001200
RS,Soledade,Pinhal,,43208002700
RS,Soledade,Santa Terezinha,,43208003500
RS,Tabaí,Tabaí,,43208590500
RS,Tapejara,Tapejara,,43209090500
RS,Tapejara,Vila Campos,,43209093000
RS,Tapera,Tapera,,43210060500
RS,Tapera,São Pedro,,43210062000
RS,Tapera,Vila Paz,,43210062500
RS,Tapes,Tapes,,43211050500
RS,Taquara,Taquara,,43212040500
RS,Taquara,Entrepelado,,43212040700
RS,Taquara,Fazenda Fialho,,43212040800
RS,Taquara,Padilha,,43212041000
RS,Taquara,Pega Fogo,,43212041300
RS,Taquara,Rio da Ilha,,43212041700
RS,Taquara,Santa Cruz da Concórdia,,43212042000
RS,Taquari,Taquari,,43213030500
RS,Taquari,Amoras,,43213030700
RS,Taquaruçu do Sul,Taquaruçu do Sul,,43213290500
RS,Tavares,Tavares,,43213520500
RS,Tavares,Butiás,,43213521000
RS,Tavares,Capão Comprido,,43213521500
RS,Tavares,Tapera,,43213522000
RS,Tenente Portela,Tenente Portela,,43214020500
RS,Tenente Portela,Braço Forte,,43214021200
RS,Tenente Portela,Daltro Filho,,43214022500
RS,Tenente Portela,São Pedro,,43214024000
RS,Terra de Areia,Terra de Areia,,43214360500
RS,Terra de Areia,Sanga Funda,,43214362500
RS,Teutônia,Teutônia,,43214510500
RS,Teutônia,Pontes Filho,,43214511000
RS,Tio Hugo,Tio Hugo,,43214690500
RS,Tiradentes do Sul,Tiradentes do Sul,,43214770500
RS,Tiradentes do Sul,Alto Uruguai,,43214771000
RS,Tiradentes do Sul,Lajeado Bonito,,43214771300
RS,Tiradentes do Sul,Novo Planalto,,43214771700
RS,Tiradentes do Sul,Porto Soberbo,,43214772000
RS,Toropi,Toropi,,43214930500
RS,Toropi,Linha Bonita,,43214931500
RS,Torres,Torres,,43215010500
RS,Torres,Glória,,43215011000
RS,Tramandaí,Tramandaí,,43216000500
RS,Tramandaí,Estância Velha,,43216001500
RS,Tramandaí,Nova Tramandaí,,43216002500
RS,Travesseiro,Travesseiro,,43216260500
RS,Três Arroios,Três Arroios,,43216340500
RS,Três Arroios,Coxilha Seca,,43216341200
RS,Três Cachoeiras,Três Cachoeiras,,43216670500
RS,Três Cachoeiras,Morro Azul,,43216671000
RS,Três Cachoeiras,Rio do Terra,,43216671500
RS,Três Cachoeiras,Vila Fernando Ferrari,,43216672000
RS,Três Coroas,Três Coroas,,43217090500
RS,Três de Maio,Três de Maio,,43218080500
RS,Três de Maio,Barrinha,,43218081100
RS,Três de Maio,Consolata,,43218081500
RS,Três de Maio,Manchinha,,43218082000
RS,Três de Maio,Progresso,,43218082500
RS,Três de Maio,Quaraim,,43218083000
RS,Três Forquilhas,Três Forquilhas,,43218320500
RS,Três Palmeiras,Três Palmeiras,,43218570500
RS,Três Palmeiras,Progresso,,43218571000
RS,Três Passos,Três Passos,,43219070500
RS,Três Passos,Alto Erval Novo,,43219070800
RS,Três Passos,Bela Vista,,43219071500
RS,Três Passos,Floresta,,43219072200
RS,Três Passos,Padre Gonzales,,43219073500
RS,Três Passos,Santo Antônio,,43219074500
RS,Trindade do Sul,Trindade do Sul,,43219560500
RS,Triunfo,Triunfo,,43220040500
RS,Triunfo,Costa da Cadeia,,43220041000
RS,Triunfo,Passo Raso,,43220041500
RS,Triunfo,Porto Batista,,43220042000
RS,Tucunduva,Tucunduva,,43221030500
RS,Tunas,Tunas,,43221520500
RS,Tunas,Cerro Preto,,43221521000
RS,Tunas,Despraiado,,43221521500
RS,Tunas,Nossa Senhora Aparecida,,43221522000
RS,Tunas,Pedregal,,43221522500
RS,Tunas,Rincão Comprido,,43221523000
RS,Tupanci do Sul,Tupanci do Sul,,43221860500
RS,Tupanciretã,Tupanciretã,,43222020500
RS,Tupanciretã,Espinilho Grande,,43222020700
RS,Tupandi,Tupandi,,43222510500
RS,Tuparendi,Tuparendi,,43223010500
RS,Tuparendi,Cerro Alto,,43223011000
RS,Tuparendi,Cinquentenário,,43223011500
RS,Turuçu,Turuçu,,43223270500
RS,Ubiretama,Ubiretama,,43223430500
RS,União da Serra,União da Serra,,43223500500
RS,União da Serra,Oeste,,43223502000
RS,União da Serra,Pulador,,43223502500
RS,Unistalda,Unistalda,,43223760500
RS,Uruguaiana,Uruguaiana,,43224000500
RS,Uruguaiana,João Arregui,,43224002000
RS,Uruguaiana,Plano Alto,,43224002500
RS,Uruguaiana,São Marcos,,43224003000
RS,Uruguaiana,Vertentes,,43224003500
RS,Vacaria,Vacaria,,43225090500
RS,Vacaria,Bela Vista,,43225090700
RS,Vacaria,Capão da Herança,,43225090800
RS,Vacaria,Coxilha Grande,,43225091000
RS,Vacaria,Estrela,,43225092000
RS,Vacaria,Refugiado,,43225094000
RS,Vale Verde,Vale Verde,,43225250500
RS,Vale do Sol,Vale do Sol,,43225330500
RS,Vale Real,Vale Real,,43225410500
RS,Vale Real,Arroio do Ouro,,43225411000
RS,Vale Real,Canto Krewer,,43225411500
RS,Vale Real,Forqueta Baixa,,43225412000
RS,Vale Real,Morro Gaúcho,,43225412500
RS,Vanini,Vanini,,43225580500
RS,Venâncio Aires,Venâncio Aires,,43226080500
RS,Venâncio Aires,Arlindo,,43226080700
RS,Venâncio Aires,Centro Linha Brasil,,43226081000
RS,Venâncio Aires,Deodoro,,43226081500
RS,Venâncio Aires,Estância Nova,,43226081700
RS,Venâncio Aires,Mariante,,43226082000
RS,Venâncio Aires,Palanque,,43226082200
RS,Venâncio Aires,Santa Emília,,43226083000
RS,Venâncio Aires,Vale do Sampaio,,43226084500
RS,Vera Cruz,Vera Cruz,,43227070500
RS,Veranópolis,Veranópolis,,43228060500
RS,Vespasiano Correa,Vespasiano Correa,,43228550500
RS,Viadutos,Viadutos,,43229050500
RS,Viamão,Viamão,,43230020500
RS,Viamão,Águas Claras,,43230021000
RS,Viamão,Capão da Porteira,,43230021500
RS,Viamão,Espigão,,43230022000
RS,Viamão,Itapuã,,43230022500
RS,Viamão,Passo da Areia,,43230023000
RS,Viamão,Passo do Sabão,,43230023500
RS,Viamão,Viamópolis,,43230024000
RS,Vicente Dutra,Vicente Dutra,,43231010500
RS,Vicente Dutra,Laranjeira,,43231011000
RS,Victor Graeff,Victor Graeff,,43232000500
RS,Victor Graeff,Faxinal,,43232000700
RS,Victor Graeff,São José da Glória,,43232001500
RS,Vila Flores,Vila Flores,,43233090500
RS,Vila Lângaro,Vila Lângaro,,43233580500
RS,Vila Maria,Vila Maria,,43234080500
RS,Vila Nova do Sul,Vila Nova do Sul,,43234570500
RS,Vista Alegre,Vista Alegre,,43235070500
RS,Vista Alegre do Prata,Vista Alegre do Prata,,43236060500
RS,Vista Gaúcha,Vista Gaúcha,,43237050500
RS,Vista Gaúcha,Bom Plano,,43237051000
RS,Vitória das Missões,Vitória das Missões,,43237540500
RS,Vitória das Missões,São João Batista,,43237543000
RS,Westfalia,Westfalia,,43237700500
RS,Xangri-lá,Xangri-lá,,43238040500
RS,Xangri-lá,Guará,,43238041500
RS,Xangri-lá,Rainha do Mar,,43238042500
MS,Água Clara,Água Clara,,50002030500
MS,Água Clara,Alto Sucuriú,,50002031000
MS,Água Clara,Bela Alvorada,,50002031500
MS,Alcinópolis,Alcinópolis,,50002520500
MS,Amambai,Amambai,,50006090500
MS,Anastácio,Anastácio,,50007080500
MS,Anaurilândia,Anaurilândia,,50008070500
MS,Angélica,Angélica,,50008560500
MS,Angélica,Ipezal,,50008561000
MS,Antônio João,Antônio João,,50009060500
MS,Antônio João,Campestre,,50009061000
MS,Aparecida do Taboado,Aparecida do Taboado,,50010030500
MS,Aquidauana,Aquidauana,,50011020500
MS,Aquidauana,Camisão,,50011021000
MS,Aquidauana,Cipolândia,,50011021500
MS,Aquidauana,Piraputanga,,50011022000
MS,Aquidauana,Taunay,,50011022500
MS,Aral Moreira,Aral Moreira,,50012430500
MS,Bandeirantes,Bandeirantes,,50015080500
MS,Bandeirantes,Congonha,,50015081000
MS,Bataguassu,Bataguassu,,50019040500
MS,Bataguassu,Porto XV de Novembro,,50019041000
MS,Batayporã,Batayporã,,50020010500
MS,Bela Vista,Bela Vista,,50021000500
MS,Bela Vista,Nossa Senhora de Fátima,,50021001000
MS,Bodoquena,Bodoquena,,50021590500
MS,Bodoquena,Morraria do Sul,,50021591000
MS,Bonito,Bonito,,50022090500
MS,Bonito,Águas de Miranda,,50022091000
MS,Brasilândia,Brasilândia,,50023080500
MS,Brasilândia,Debrasa,,50023081500
MS,Caarapó,Caarapó,,50024070500
MS,Caarapó,Cristalina,,50024071000
MS,Caarapó,Nova América,,50024072000
MS,Camapuã,Camapuã,,50026050500
MS,Camapuã,Pontinha do Cocho,,50026053500
MS,Campo Grande,Campo Grande,Região Urbana do Centro,50027040506
MS,Campo Grande,Campo Grande,Região Urbana do Prosa,50027040507
MS,Campo Grande,Campo Grande,Região Urbana do Segredo,50027040508
MS,Campo Grande,Campo Grande,Região Urbana do Imbirussú,50027040509
MS,Campo Grande,Campo Grande,Região Urbana do Anhanduizinho,50027040511
MS,Campo Grande,Campo Grande,Região Urbana do Bandeira,50027040512
MS,Campo Grande,Campo Grande,Região Urbana do Lagoa,50027040513
MS,Campo Grande,Anhanduí,,50027046000
MS,Campo Grande,Rochedinho,,50027048000
MS,Caracol,Caracol,,50028030500
MS,Cassilândia,Cassilândia,,50029020500
MS,Cassilândia,Indaiá do Sul,,50029021500
MS,Chapadão do Sul,Chapadão do Sul,,50029510500
MS,Corguinho,Corguinho,,50031080500
MS,Corguinho,Baianópolis,,50031081000
MS,Coronel Sapucaia,Coronel Sapucaia,,50031570500
MS,Corumbá,Corumbá,,50032070500
MS,Corumbá,Albuquerque,,50032071000
MS,Corumbá,Amolar,,50032071500
MS,Corumbá,Coimbra,,50032072000
MS,Corumbá,Nhecolândia,,50032072500
MS,Corumbá,Paiaguás,,50032073000
MS,Corumbá,Porto Esperança,,50032073500
MS,Costa Rica,Costa Rica,,50032560500
MS,Costa Rica,Baús,,50032561000
MS,Costa Rica,Paraíso,,50032561500
MS,Coxim,Coxim,,50033060500
MS,Coxim,Jauru,,50033060800
MS,Coxim,São Romão,,50033061000
MS,Coxim,Taquari,,50033061500
MS,Deodápolis,Deodápolis,,50034540500
MS,Deodápolis,Lagoa Bonita,,50034541000
MS,Deodápolis,Porto Vilma,,50034541500
MS,Deodápolis,Presidente Castelo,,50034542000
MS,Deodápolis,Vila União,,50034542500
MS,Dois Irmãos do Buriti,Dois Irmãos do Buriti,,50034880500
MS,Dois Irmãos do Buriti,Palmeiras,,50034881000
MS,Douradina,Douradina,,50035040500
