UF,Município,Nome Município,Distrito,Nome Distrito,Subdistrito,Nome Subdistrito,Arquivo
SC,4215752,São Bernardino,05,São Bernardino,00,,42157520500
SC,4215802,São Bento do Sul,05,São Bento do Sul,00,,42158020500
SC,4215901,São Bonifácio,05,São Bonifácio,00,,42159010500
SC,4216008,São Carlos,05,São Carlos,00,,42160080500
SC,4216057,São Cristovão do Sul,05,São Cristovão do Sul,00,,42160570500
SC,4216107,São Domingos,05,São Domingos,00,,42161070500
SC,4216107,São Domingos,15,Maratá,00,,42161071500
SC,4216107,São Domingos,30,Vila Milani,00,,42161073000
SC,4216206,São Francisco do Sul,05,São Francisco do Sul,00,,42162060500
SC,4216206,São Francisco do Sul,10,Saí,00,,42162061000
SC,4216255,São João do Oeste,05,São João do Oeste,00,,42162550500
SC,4216305,São João Batista,05,São João Batista,00,,42163050500
SC,4216305,São João Batista,10,Tijipió,00,,42163051000
SC,4216354,São João do Itaperiú,05,São João do Itaperiú,00,,42163540500
SC,4216404,São João do Sul,05,São João do Sul,00,,42164040500
SC,4216404,São João do Sul,15,Vila Conceição,00,,42164041500
SC,4216404,São João do Sul,20,Vila Santa Catarina,00,,42164042000
SC,4216503,São Joaquim,05,São Joaquim,00,,42165030500
SC,4216503,São Joaquim,10,Pericó,00,,42165031000
SC,4216503,São Joaquim,13,Santa Izabel,00,,42165031300
SC,4216503,São Joaquim,15,São Sebastião do Arvoredo,00,,42165031500
SC,4216602,São José,05,São José,00,,42166020500
SC,4216602,São José,10,Barreiros,00,,42166021000
SC,4216602,São José,13,Centro Histórico de São José,00,,42166021300
SC,4216701,São José do Cedro,05,São José do Cedro,00,,42167010500
SC,4216701,São José do Cedro,10,Mariflor,00,,42167011000
SC,4216701,São José do Cedro,12,Padre Reus,00,,42167011200
SC,4216800,São José do Cerrito,05,São José do Cerrito,00,,42168000500
SC,4216909,São Lourenço do Oeste,05,São Lourenço do Oeste,00,,42169090500
SC,4216909,São Lourenço do Oeste,10,Frederico Wastner,00,,42169091000
SC,4216909,São Lourenço do Oeste,20,Presidente Juscelino,00,,42169092000
SC,4216909,São Lourenço do Oeste,29,São Roque,00,,42169092900
SC,4217006,São Ludgero,05,São Ludgero,00,,42170060500
SC,4217105,São Martinho,05,São Martinho,00,,42171050500
SC,4217105,São Martinho,10,Vargem do Cedro,00,,42171051000
SC,4217154,São Miguel da Boa Vista,05,São Miguel da Boa Vista,00,,42171540500
SC,4217204,São Miguel do Oeste,05,São Miguel do Oeste,00,,42172040500
SC,4217253,São Pedro de Alcântara,05,São Pedro de Alcântara,00,,42172530500
SC,4217303,Saudades,05,Saudades,00,,42173030500
SC,4217402,Schroeder,05,Schroeder,00,,42174020500
SC,4217501,Seara,05,Seara,00,,42175010500
SC,4217501,Seara,15,Caraíba,00,,42175011500
SC,4217501,Seara,20,Nova Teutônia,00,,42175012000
SC,4217550,Serra Alta,05,Serra Alta,00,,42175500500
SC,4217600,Siderópolis,05,Siderópolis,00,,42176000500
SC,4217709,Sombrio,05,Sombrio,00,,42177090500
SC,4217709,Sombrio,09,Boa Esperança,00,,42177090900
SC,4217709,Sombrio,15,Nova Guarita,00,,42177091500
SC,4217758,Sul Brasil,05,Sul Brasil,00,,42177580500
SC,4217808,Taió,05,Taió,00,,42178080500
SC,4217808,Taió,15,Passo Manso,00,,42178081500
SC,4217907,Tangará,05,Tangará,00,,42179070500
SC,4217907,Tangará,15,Irakitan,00,,42179071500
SC,4217907,Tangará,20,Marari,00,,42179072000
SC,4217956,Tigrinhos,05,Tigrinhos,00,,42179560500
SC,4218004,Tijucas,05,Tijucas,00,,42180040500
SC,4218103,Timbé do Sul,05,Timbé do Sul,00,,42181030500
SC,4218202,Timbó,05,Timbó,00,,42182020500
SC,4218251,Timbó Grande,05,Timbó Grande,00,,42182510500
SC,4218301,Três Barras,05,Três Barras,00,,42183010500
SC,4218301,Três Barras,10,São Cristóvão,00,,42183011000
SC,4218350,Treviso,05,Treviso,00,,42183500500
SC,4218400,Treze de Maio,05,Treze de Maio,00,,42184000500
SC,4218400,Treze de Maio,10,São Gabriel,00,,42184001000
SC,4218509,Treze Tílias,05,Treze Tílias,00,,42185090500
SC,4218608,Trombudo Central,05,Trombudo Central,00,,42186080500
SC,4218707,Tubarão,05,Tubarão,00,,42187070500
SC,4218756,Tunápolis,05,Tunápolis,00,,42187560500
SC,4218806,Turvo,05,Turvo,00,,42188060500
SC,4218806,Turvo,20,Morro Chato,00,,42188062000
SC,4218855,União do Oeste,05,União do Oeste,00,,42188550500
SC,4218905,Urubici,05,Urubici,00,,42189050500
SC,4218905,Urubici,10,Águas Brancas,00,,42189051000
SC,4218905,Urubici,20,Santa Teresinha,00,,42189052000
SC,4218954,Urupema,05,Urupema,00,,42189540500
SC,4219002,Urussanga,05,Urussanga,00,,42190020500
SC,4219101,Vargeão,05,Vargeão,00,,42191010500
SC,4219150,Vargem,05,Vargem,00,,42191500500
SC,4219176,Vargem Bonita,05,Vargem Bonita,00,,42191760500
SC,4219200,Vidal Ramos,05,Vidal Ramos,00,,42192000500
SC,4219309,Videira,05,Videira,00,,42193090500
SC,4219309,Videira,10,Anta Gorda,00,,42193091000
SC,4219309,Videira,25,Lourdes,00,,42193092500
SC,4219358,Vitor Meireles,05,Vitor Meireles,00,,42193580500
SC,4219358,Vitor Meireles,10,Barra da Prata,00,,42193581000
SC,4219408,Witmarsum,05,Witmarsum,00,,42194080500
SC,4219507,Xanxerê,05,Xanxerê,00,,42195070500
SC,4219507,Xanxerê,15,Cambuinzal,00,,42195071500
SC,4219606,Xavantina,05,Xavantina,00,,42196060500
SC,4219606,Xavantina,10,Linha das Palmeiras,00,,42196061000
SC,4219705,Xaxim,05,Xaxim,00,,42197050500
SC,4219705,Xaxim,11,Anita Garibaldi,00,,42197051100
SC,4219705,Xaxim,16,Diadema,00,,42197051600
SC,4219853,Zortéa,05,Zortéa,00,,42198530500
RS,4300034,Aceguá,05,Aceguá,00,,43000340500
RS,4300034,Aceguá,15,Colônia Nova,00,,43000341500
RS,4300034,Aceguá,25,Minuano,00,,43000342500
RS,4300034,Aceguá,35,Rio Negro,00,,43000343500
RS,4300059,Água Santa,05,Água Santa,00,,43000590500
RS,4300059,Água Santa,15,Engenho Grande,00,,43000591500
RS,4300059,Água Santa,25,Santo Antônio dos Pinheirinhos,00,,43000592500
RS,4300059,Água Santa,28,São Caetano,00,,43000592800
RS,4300109,Agudo,05,Agudo,00,,43001090500
RS,4300208,Ajuricaba,05,Ajuricaba,00,,43002080500
RS,4300208,Ajuricaba,15,Medianeira,00,,43002081500
RS,4300307,Alecrim,05,Alecrim,00,,43003070500
RS,4300406,Alegrete,05,Alegrete,06,Zona Central,43004060506
RS,4300406,Alegrete,05,Alegrete,07,Zona da Coxilha ou Cidade Alta,43004060507
RS,4300406,Alegrete,05,Alegrete,08,Zona Norte,43004060508
RS,4300406,Alegrete,05,Alegrete,09,Zona Sul,43004060509
RS,4300406,Alegrete,05,Alegrete,10,Zona Leste,43004060510
RS,4300406,Alegrete,05,Alegrete,11,Zona Oeste,43004060511
RS,4300406,Alegrete,10,Passo Novo,00,,43004061000
RS,4300455,Alegria,05,Alegria,00,,43004550500
RS,4300455,Alegria,10,Espírito Santo,00,,43004551000
RS,4300471,Almirante Tamandaré do Sul,05,Almirante Tamandaré do Sul,00,,43004710500
RS,4300471,Almirante Tamandaré do Sul,15,Linha Vitória,00,,43004711500
RS,4300471,Almirante Tamandaré do Sul,30,Rincão do Segredo,00,,43004713000
RS,4300505,Alpestre,05,Alpestre,00,,43005050500
RS,4300505,Alpestre,10,Farinhas,00,,43005051000
RS,4300505,Alpestre,15,Sertãozinho,00,,43005051500
RS,4300505,Alpestre,20,Volta Grande,00,,43005052000
RS,4300554,Alto Alegre,05,Alto Alegre,00,,43005540500
RS,4300554,Alto Alegre,10,Linha Bonita,00,,43005541000
RS,4300554,Alto Alegre,20,Santa Lúcia,00,,43005542000
RS,4300554,Alto Alegre,25,São José,00,,43005542500
RS,4300554,Alto Alegre,30,Treze de Maio,00,,43005543000
RS,4300570,Alto Feliz,05,Alto Feliz,00,,43005700500
RS,4300604,Alvorada,05,Alvorada,01,MZ1- Centro,43006040501
RS,4300604,Alvorada,05,Alvorada,02,MZ2- Americana / Sumaré,43006040502
RS,4300604,Alvorada,05,Alvorada,03,MZ3- Bela Vista,43006040503
RS,4300604,Alvorada,05,Alvorada,04,MZ4- Intersul,43006040504
RS,4300604,Alvorada,05,Alvorada,05,MZ5- Algarve,43006040505
RS,4300604,Alvorada,05,Alvorada,06,MZ6- Aparecida,43006040506
RS,4300604,Alvorada,05,Alvorada,07,MZ7- Cocão,43006040507
RS,4300604,Alvorada,05,Alvorada,08,MZ8- Piratini,43006040508
RS,4300604,Alvorada,05,Alvorada,09,MZ9- Formosa / Maria Regina,43006040509
RS,4300604,Alvorada,05,Alvorada,10,MZ10- Umbu,43006040510
RS,4300604,Alvorada,10,Estância Grande,10,MZ10- Umbu,43006041010
RS,4300604,Alvorada,10,Estância Grande,11,MZ 11 - Industrial,43006041011
RS,4300638,Amaral Ferrador,05,Amaral Ferrador,00,,43006380500
RS,4300646,Ametista do Sul,05,Ametista do Sul,00,,43006460500
RS,4300646,Ametista do Sul,25,São Valentin da Gruta,00,,43006462500
RS,4300661,André da Rocha,05,André da Rocha,00,,43006610500
RS,4300703,Anta Gorda,05,Anta Gorda,00,,43007030500
RS,4300703,Anta Gorda,10,Itapuca,00,,43007031000
RS,4300802,Antônio Prado,05,Antônio Prado,00,,43008020500
RS,4300802,Antônio Prado,30,Santana,00,,43008023000
RS,4300851,Arambaré,05,Arambaré,00,,43008510500
RS,4300851,Arambaré,20,Santa Rita do Sul,00,,43008512000
RS,4300877,Araricá,05,Araricá,00,,43008770500
RS,4300901,Aratiba,05,Aratiba,00,,43009010500
RS,4300901,Aratiba,15,Dourado,00,,43009011500
RS,4300901,Aratiba,18,Pio X,00,,43009011800
RS,4300901,Aratiba,20,Rio Azul,00,,43009012000
RS,4300901,Aratiba,25,Três Barras,00,,43009012500
RS,4300901,Aratiba,30,Volta Fechada,00,,43009013000
RS,4301008,Arroio do Meio,05,Arroio do Meio,00,,43010080500
RS,4301008,Arroio do Meio,16,Forqueta,00,,43010081600
RS,4301008,Arroio do Meio,18,Palmas,00,,43010081800
RS,4301008,Arroio do Meio,30,Vale do Arroio Grande,00,,43010083000
RS,4301057,Arroio do Sal,05,Arroio do Sal,00,,43010570500
RS,4301073,Arroio do Padre,05,Arroio do Padre,00,,43010730500
RS,4301107,Arroio dos Ratos,05,Arroio dos Ratos,00,,43011070500
RS,4301206,Arroio do Tigre,05,Arroio do Tigre,00,,43012060500
RS,4301206,Arroio do Tigre,10,Coloninha,00,,43012061000
RS,4301206,Arroio do Tigre,18,Linha Ocidental,00,,43012061800
RS,4301206,Arroio do Tigre,25,Vila Progresso,00,,43012062500
RS,4301206,Arroio do Tigre,35,Sítio Alto,00,,43012063500
RS,4301206,Arroio do Tigre,40,Taboãozinho,00,,43012064000
RS,4301206,Arroio do Tigre,45,Taquaral,00,,43012064500
RS,4301305,Arroio Grande,05,Arroio Grande,00,,43013050500
RS,4301305,Arroio Grande,10,Mauá,00,,43013051000
RS,4301305,Arroio Grande,15,Pedreiras,00,,43013051500
RS,4301305,Arroio Grande,20,Santa Izabel do Sul,00,,43013052000
RS,4301404,Arvorezinha,05,Arvorezinha,00,,43014040500
RS,4301404,Arvorezinha,20,Pinhal Queimado,00,,43014042000
RS,4301503,Augusto Pestana,05,Augusto Pestana,00,,43015030500
RS,4301503,Augusto Pestana,10,Rosário,00,,43015031000
RS,4301552,Áurea,05,Áurea,00,,43015520500
RS,4301602,Bagé,05,Bagé,00,,43016020500
RS,4301602,Bagé,17,Joca Tavares,00,,43016021700
RS,4301602,Bagé,20,José Otávio,00,,43016022000
RS,4301602,Bagé,21,Palmas,00,,43016022100
RS,4301602,Bagé,22,Piraí,00,,43016022200
RS,4301636,Balneário Pinhal,05,Balneário Pinhal,00,,43016360500
RS,4301636,Balneário Pinhal,10,Magistério,00,,43016361000
RS,4301636,Balneário Pinhal,15,Túnel Verde,00,,43016361500
RS,4301651,Barão,05,Barão,00,,43016510500
RS,4301651,Barão,10,Arroio Canoas,00,,43016511000
RS,4301651,Barão,25,Francesa Alta,00,,43016512500
RS,4301651,Barão,27,Francesa Baixa,00,,43016512700
RS,4301651,Barão,30,General Neto,00,,43016513000
RS,4301701,Barão de Cotegipe,05,Barão de Cotegipe,00,,43017010500
RS,4301750,Barão do Triunfo,05,Barão do Triunfo,00,,43017500500
RS,4301800,Barracão,05,Barracão,00,,43018000500
RS,4301800,Barracão,10,Espigão Alto,00,,43018001000
RS,4301859,Barra do Guarita,05,Barra do Guarita,00,,43018590500
RS,4301875,Barra do Quaraí,05,Barra do Quaraí,00,,43018750500
RS,4301875,Barra do Quaraí,15,Francisco Borges,00,,43018751500
RS,4301875,Barra do Quaraí,18,Guterrez,00,,43018751800
RS,4301875,Barra do Quaraí,25,Passo da Cruz,00,,43018752500
RS,4301909,Barra do Ribeiro,05,Barra do Ribeiro,00,,43019090500
RS,4301909,Barra do Ribeiro,10,Douradilho,00,,43019091000
RS,4301925,Barra do Rio Azul,05,Barra do Rio Azul,00,,43019250500
RS,4301958,Barra Funda,05,Barra Funda,00,,43019580500
RS,4302006,Barros Cassal,05,Barros Cassal,00,,43020060500
RS,4302055,Benjamin Constant do Sul,05,Benjamin Constant do Sul,00,,43020550500
RS,4302105,Bento Gonçalves,05,Bento Gonçalves,00,,43021050500
RS,4302105,Bento Gonçalves,07,São Pedro,00,,43021050700
RS,4302105,Bento Gonçalves,10,Faria Lemos,00,,43021051000
RS,4302105,Bento Gonçalves,21,Pinto Bandeira,00,,43021052100
RS,4302105,Bento Gonçalves,30,Tuiutí,00,,43021053000
RS,4302105,Bento Gonçalves,40,Vale dos Vinhedos,00,,43021054000
RS,4302154,Boa Vista das Missões,05,Boa Vista das Missões,00,,43021540500
RS,4302154,Boa Vista das Missões,30,São João,00,,43021543000
RS,4302204,Boa Vista do Buricá,05,Boa Vista do Buricá,00,,43022040500
RS,4302220,Boa Vista do Cadeado,05,Boa Vista do Cadeado,00,,43022200500
RS,4302220,Boa Vista do Cadeado,15,Cadeado,00,,43022201500
RS,4302220,Boa Vista do Cadeado,20,Capela,00,,43022202000
RS,4302220,Boa Vista do Cadeado,25,Faxinal,00,,43022202500
RS,4302220,Boa Vista do Cadeado,30,Formigueiro,00,,43022203000
RS,4302220,Boa Vista do Cadeado,40,Ponte Queimada,00,,43022204000
RS,4302220,Boa Vista do Cadeado,45,Rincão do Tigre,00,,43022204500
RS,4302238,Boa Vista do Incra,05,Boa Vista do Incra,00,,43022380500
RS,4302253,Boa Vista do Sul,05,Boa Vista do Sul,00,,43022530500
RS,4302303,Bom Jesus,05,Bom Jesus,00,,43023030500
RS,4302303,Bom Jesus,08,Capão do Tigre,00,,43023030800
RS,4302303,Bom Jesus,11,Capela São Francisco,00,,43023031100
RS,4302303,Bom Jesus,13,Casa Branca,00,,43023031300
RS,4302303,Bom Jesus,15,Itaimbezinho,00,,43023031500
RS,4302303,Bom Jesus,20,Santo Inácio,00,,43023032000
RS,4302352,Bom Princípio,05,Bom Princípio,00,,43023520500
RS,4302378,Bom Progresso,05,Bom Progresso,00,,43023780500
RS,4302402,Bom Retiro do Sul,05,Bom Retiro do Sul,00,,43024020500
RS,4302402,Bom Retiro do Sul,15,Pinhal,00,,43024021500
RS,4302451,Boqueirão do Leão,05,Boqueirão do Leão,00,,43024510500
RS,4302501,Bossoroca,05,Bossoroca,00,,43025010500
RS,4302501,Bossoroca,07,Esquina Piratini,00,,43025010700
RS,4302501,Bossoroca,10,Ivaí,00,,43025011000
RS,4302501,Bossoroca,15,Timbaúva,00,,43025011500
RS,4302584,Bozano,05,Bozano,00,,43025840500
RS,4302584,Bozano,25,Salto,00,,43025842500
RS,4302600,Braga,05,Braga,00,,43026000500
RS,4302600,Braga,10,Pedro Gárcia,00,,43026001000
RS,4302659,Brochier,05,Brochier,00,,43026590500
RS,4302659,Brochier,20,Linha Pinheiro Machado,00,,43026592000
RS,4302709,Butiá,05,Butiá,00,,43027090500
RS,4302709,Butiá,10,Cerro do Roque,00,,43027091000
RS,4302808,Caçapava do Sul,05,Caçapava do Sul,00,,43028080500
RS,4302808,Caçapava do Sul,10,Bom Jardim,00,,43028081000
RS,4302808,Caçapava do Sul,15,Carajá Seival,00,,43028081500
RS,4302808,Caçapava do Sul,20,Cerro do Martins,00,,43028082000
RS,4302808,Caçapava do Sul,25,Forninho,00,,43028082500
RS,4302808,Caçapava do Sul,30,Santa Bárbara,00,,43028083000
RS,4302907,Cacequi,05,Cacequi,00,,43029070500
RS,4302907,Cacequi,10,Saicã,00,,43029071000
RS,4302907,Cacequi,15,Umbu,00,,43029071500
RS,4303004,Cachoeira do Sul,05,Cachoeira do Sul,00,,43030040500
RS,4303004,Cachoeira do Sul,10,Barro Vermelho,00,,43030041000
RS,4303004,Cachoeira do Sul,12,Bosque,00,,43030041200
RS,4303004,Cachoeira do Sul,15,Capané,00,,43030041500
RS,4303004,Cachoeira do Sul,25,Cordilheira,00,,43030042500
RS,4303004,Cachoeira do Sul,30,Ferreira,00,,43030043000
RS,4303004,Cachoeira do Sul,45,Três Vendas,00,,43030044500
RS,4303103,Cachoeirinha,05,Cachoeirinha,00,,43031030500
RS,4303202,Cacique Doble,05,Cacique Doble,00,,43032020500
RS,4303202,Cacique Doble,10,São Luís Rei,00,,43032021000
RS,4303301,Caibaté,05,Caibaté,00,,43033010500
RS,4303400,Caiçara,05,Caiçara,00,,43034000500
RS,4303400,Caiçara,10,Ipuaçu,00,,43034001000
RS,4303509,Camaquã,05,Camaquã,00,,43035090500
RS,4303509,Camaquã,12,Bandeirinha,00,,43035091200
RS,4303509,Camaquã,15,Banhado do Colégio,00,,43035091500
RS,4303509,Camaquã,20,Bonito,00,,43035092000
RS,4303509,Camaquã,22,Capela Santo Antônio,00,,43035092200
RS,4303509,Camaquã,25,Capela Velha,00,,43035092500
RS,4303509,Camaquã,35,Pacheca,00,,43035093500
RS,4303509,Camaquã,40,Sant'Auta,00,,43035094000
RS,4303558,Camargo,05,Camargo,00,,43035580500
RS,4303608,Cambará do Sul,05,Cambará do Sul,00,,43036080500
RS,4303608,Cambará do Sul,10,Bom Retiro,00,,43036081000
RS,4303608,Cambará do Sul,15,Osvaldo Kroeff,00,,43036081500
RS,4303673,Campestre da Serra,05,Campestre da Serra,00,,43036730500
RS,4303707,Campina das Missões,05,Campina das Missões,00,,43037070500
RS,4303806,Campinas do Sul,05,Campinas do Sul,00,,43038060500
RS,4303905,Campo Bom,05,Campo Bom,00,,43039050500
RS,4304002,Campo Novo,05,Campo Novo,00,,43040020500
RS,4304002,Campo Novo,15,Vila Turvo,00,,43040021500
RS,4304101,Campos Borges,05,Campos Borges,00,,43041010500
RS,4304101,Campos Borges,15,Linha Ferrari,00,,43041011500
RS,4304101,Campos Borges,20,Mundo Novo,00,,43041012000
RS,4304101,Campos Borges,25,Rincão dos Toledos,00,,43041012500
RS,4304101,Campos Borges,30,São José dos Campos Borges,00,,43041013000
RS,4304101,Campos Borges,35,Varame,00,,43041013500
RS,4304101,Campos Borges,40,Volta Vitória,00,,43041014000
RS,4304200,Candelária,05,Candelária,00,,43042000500
RS,4304200,Candelária,10,Botucaraí,00,,43042001000
RS,4304200,Candelária,15,Linha Brasil,00,,43042001500
RS,4304200,Candelária,20,Linha do Rio,00,,43042002000
RS,4304200,Candelária,25,Pinheiro,00,,43042002500
RS,4304200,Candelária,30,Vila União,00,,43042003000
RS,4304309,Cândido Godói,05,Cândido Godói,00,,43043090500
RS,4304358,Candiota,05,Candiota,00,,43043580500
RS,4304358,Candiota,10,Baú,00,,43043581000
RS,4304358,Candiota,20,Jaguarão Grande,00,,43043582000
RS,4304358,Candiota,25,Passo Real de Candiota,00,,43043582500
RS,4304358,Candiota,30,Seival,00,,43043583000
RS,4304408,Canela,05,Canela,00,,43044080500
RS,4304507,Canguçu,05,Canguçu,00,,43045070500
RS,4304507,Canguçu,10,Quarto Distrito,00,,43045071000
RS,4304507,Canguçu,15,Quinto Distrito,00,,43045071500
RS,4304507,Canguçu,20,Segundo Distrito,00,,43045072000
RS,4304507,Canguçu,25,Terceiro Distrito,00,,43045072500
RS,4304606,Canoas,05,Canoas,00,,43046060500
RS,4304614,Canudos do Vale,05,Canudos do Vale,00,,43046140500
RS,4304622,Capão Bonito do Sul,05,Capão Bonito do Sul,00,,43046220500
RS,4304622,Capão Bonito do Sul,10,Barretos,00,,43046221000
RS,4304630,Capão da Canoa,05,Capão da Canoa,00,,43046300500
RS,4304630,Capão da Canoa,06,Arroio Teixeira,00,,43046300600
RS,4304630,Capão da Canoa,07,Capão Novo,00,,43046300700
RS,4304630,Capão da Canoa,10,Curumim,00,,43046301000
RS,4304655,Capão do Cipó,05,Capão do Cipó,00,,43046550500
RS,4304663,Capão do Leão,05,Capão do Leão,00,,43046630500
RS,4304663,Capão do Leão,10,Hidráulica,00,,43046631000
RS,4304663,Capão do Leão,15,Passo das Pedras,00,,43046631500
RS,4304663,Capão do Leão,20,Pavão,00,,43046632000
RS,4304671,Capivari do Sul,05,Capivari do Sul,00,,43046710500
RS,4304671,Capivari do Sul,10,Rancho Velho,00,,43046711000
RS,4304671,Capivari do Sul,15,Santa Rosa,00,,43046711500
RS,4304689,Capela de Santana,05,Capela de Santana,00,,43046890500
RS,4304697,Capitão,05,Capitão,00,,43046970500
RS,4304705,Carazinho,05,Carazinho,00,,43047050500
RS,4304705,Carazinho,25,Pinheiro Marcado,00,,43047052500
RS,4304705,Carazinho,33,São Bento,00,,43047053300
RS,4304713,Caraá,05,Caraá,00,,43047130500
RS,4304804,Carlos Barbosa,05,Carlos Barbosa,00,,43048040500
RS,4304804,Carlos Barbosa,10,Arco Verde,00,,43048041000
RS,4304804,Carlos Barbosa,13,Cinco da Boa Vista,00,,43048041300
RS,4304804,Carlos Barbosa,20,Santa Luiza,00,,43048042000
RS,4304804,Carlos Barbosa,25,Santo Antônio de Castro,00,,43048042500
RS,4304853,Carlos Gomes,05,Carlos Gomes,00,,43048530500
RS,4304903,Casca,05,Casca,00,,43049030500
RS,4304903,Casca,10,Evangelista,00,,43049031000
RS,4304952,Caseiros,05,Caseiros,00,,43049520500
RS,4305009,Catuípe,05,Catuípe,00,,43050090500
RS,4305009,Catuípe,10,Colônia das Almas,00,,43050091000
RS,4305009,Catuípe,12,Esquina Bom Sucesso,00,,43050091200
RS,4305009,Catuípe,13,Esquina Brasil Neves,00,,43050091300
RS,4305009,Catuípe,17,Passo Burmann,00,,43050091700
RS,4305009,Catuípe,18,Pontão Santo Antônio,00,,43050091800
RS,4305009,Catuípe,20,Santa Tereza,00,,43050092000
RS,4305108,Caxias do Sul,05,Caxias do Sul,10,RA 01 - Centro,43051080510
RS,4305108,Caxias do Sul,05,Caxias do Sul,11,RA 02 - Santa Lúcia,43051080511
RS,4305108,Caxias do Sul,05,Caxias do Sul,12,RA 03 - Fátima,43051080512
RS,4305108,Caxias do Sul,05,Caxias do Sul,13,RA 04 - Cruzeiro,43051080513
RS,4305108,Caxias do Sul,05,Caxias do Sul,14,RA 05 - Esplanada,43051080514
RS,4305108,Caxias do Sul,05,Caxias do Sul,15,RA 06 - Rizzo,43051080515
RS,4305108,Caxias do Sul,05,Caxias do Sul,16,RA 07 - Forqueta,43051080516
RS,4305108,Caxias do Sul,05,Caxias do Sul,17,RA 08 - Ana Rech,43051080517
RS,4305108,Caxias do Sul,05,Caxias do Sul,18,RA 09 - Galópolis,43051080518
RS,4305108,Caxias do Sul,05,Caxias do Sul,19,RA 10 - Serrano,43051080519
RS,4305108,Caxias do Sul,05,Caxias do Sul,20,RA 11 - Planalto,43051080520
RS,4305108,Caxias do Sul,05,Caxias do Sul,21,RA 12 - Presidente Vargas,43051080521
RS,4305108,Caxias do Sul,05,Caxias do Sul,22,RA 13 - São Giácomo,43051080522
RS,4305108,Caxias do Sul,05,Caxias do Sul,23,RA 14 - Nossa Senhora da Saúde,43051080523
RS,4305108,Caxias do Sul,05,Caxias do Sul,24,RA 15 - Santa Fé,43051080524
RS,4305108,Caxias do Sul,15,Criúva,00,,43051081500
RS,4305108,Caxias do Sul,20,Fazenda Souza,00,,43051082000
RS,4305108,Caxias do Sul,35,Oliva,00,,43051083500
RS,4305108,Caxias do Sul,40,Santa Lúcia do Piaí,00,,43051084000
